participant,Fixation Start,Fixation End,Fixation Duration,tabName_element,Timestamp,tabName,element,TaskId
2,2418212.217,2419095.441,883.224,model-g3.bpmn;next-button-area-in-questionID_9,2418832.957,model-g3.bpmn,next-button-area-in-questionID_9,5.0
2,3448672.7665,3449206.032,533.2655,model-g3.bpmn;Process_1vj4efq,3448676.949,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3449210.193,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Activity_08021wt,3449226.895,model-g3.bpmn,Activity_08021wt,4.0
2,3449247.69,3449406.039,158.349,model-g3.bpmn;Activity_08021wt,3449251.858,model-g3.bpmn,Activity_08021wt,4.0
2,,,,model-g3.bpmn;Activity_08021wt,3449410.204,model-g3.bpmn,Activity_08021wt,4.0
2,3449447.7,3449722.6535,274.9535,model-g3.bpmn;Gateway_0aumggf,3449451.862,model-g3.bpmn,Gateway_0aumggf,4.0
2,,,,model-g3.bpmn;Activity_08021wt,3449726.836,model-g3.bpmn,Activity_08021wt,4.0
2,,,,model-g3.bpmn;Activity_08021wt,3449810.126,model-g3.bpmn,Activity_08021wt,4.0
2,3449814.2935,3449947.6595,133.366,model-g3.bpmn;Activity_08021wt,3449818.461,model-g3.bpmn,Activity_08021wt,4.0
2,,,,model-g3.bpmn;Activity_08021wt,3449951.82,model-g3.bpmn,Activity_08021wt,4.0
2,,,,model-g3.bpmn;Gateway_13mbez0,3449993.476,model-g3.bpmn,Gateway_13mbez0,4.0
2,,,,model-g3.bpmn;Activity_07i7xot,3450060.101,model-g3.bpmn,Activity_07i7xot,4.0
2,3450164.2715,3450305.944,141.6725,model-g3.bpmn;Activity_07i7xot,3450168.423,model-g3.bpmn,Activity_07i7xot,4.0
2,,,,model-g3.bpmn;Activity_07i7xot,3450310.107,model-g3.bpmn,Activity_07i7xot,4.0
2,3450322.575,3450405.911,83.336,model-g3.bpmn;Activity_07i7xot,3450326.741,model-g3.bpmn,Activity_07i7xot,4.0
2,,,,model-g3.bpmn;Activity_07i7xot,3450410.089,model-g3.bpmn,Activity_07i7xot,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3450460.058,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3450493.417,model-g3.bpmn,Process_1vj4efq,4.0
2,3450514.237,3450589.23,74.993,model-g3.bpmn;Gateway_0nmb7lb,3450518.384,model-g3.bpmn,Gateway_0nmb7lb,4.0
2,,,,model-g3.bpmn;Gateway_0nmb7lb,3450593.405,model-g3.bpmn,Gateway_0nmb7lb,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3450676.764,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3450743.393,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3450760.038,model-g3.bpmn,Process_1vj4efq,4.0
2,3450764.199,3450839.184,74.985,model-g3.bpmn;Process_1vj4efq,3450768.36,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3450843.349,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Activity_1ru2k09,3450868.376,model-g3.bpmn,Activity_1ru2k09,4.0
2,3450880.8485,3450972.5235,91.675,model-g3.bpmn;Activity_1ru2k09,3450885.013,model-g3.bpmn,Activity_1ru2k09,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3450976.708,model-g3.bpmn,Process_1vj4efq,4.0
2,3451005.8335,3451105.8375,100.004,model-g3.bpmn;Gateway_00v61zr,3451009.999,model-g3.bpmn,Gateway_00v61zr,4.0
2,,,,model-g3.bpmn;Gateway_00v61zr,3451110.017,model-g3.bpmn,Gateway_00v61zr,4.0
2,,,,model-g3.bpmn;Flow_0xkc36h,3451126.691,model-g3.bpmn,Flow_0xkc36h,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3451143.347,model-g3.bpmn,Process_1vj4efq,4.0
2,3451189.1675,3451522.494,333.3265,model-g3.bpmn;Gateway_0o2dbwg,3451193.355,model-g3.bpmn,Gateway_0o2dbwg,4.0
2,,,,model-g3.bpmn;Activity_07i7xot,3451526.653,model-g3.bpmn,Activity_07i7xot,4.0
2,3451547.458,3451755.7595,208.3015,model-g3.bpmn;Activity_07i7xot,3451551.643,model-g3.bpmn,Activity_07i7xot,4.0
2,,,,model-g3.bpmn;Activity_07i7xot,3451759.932,model-g3.bpmn,Activity_07i7xot,4.0
2,3451764.095,3451914.081,149.986,model-g3.bpmn;Process_1vj4efq,3451768.258,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Gateway_0nmb7lb,3451918.232,model-g3.bpmn,Gateway_0nmb7lb,4.0
2,,,,model-g3.bpmn;Gateway_0nmb7lb,3451985.008,model-g3.bpmn,Gateway_0nmb7lb,4.0
2,3452005.7525,3452172.4005,166.648,model-g3.bpmn;Gateway_0nmb7lb,3452009.919,model-g3.bpmn,Gateway_0nmb7lb,4.0
2,,,,model-g3.bpmn;Flow_0gkaalx,3452176.567,model-g3.bpmn,Flow_0gkaalx,4.0
2,3452197.3715,3452280.7095,83.338,model-g3.bpmn;Process_1vj4efq,3452201.537,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Activity_1vp2jla,3452284.861,model-g3.bpmn,Activity_1vp2jla,4.0
2,,,,model-g3.bpmn;next-button-area-in-questionID_7,3452393.182,model-g3.bpmn,next-button-area-in-questionID_7,4.0
2,3452405.6995,3452780.671,374.9715,model-g3.bpmn;next-button-area-in-questionID_7,3452409.885,model-g3.bpmn,next-button-area-in-questionID_7,4.0
2,,,,model-g3.bpmn;answer_area_for_questionID_7,3452784.808,model-g3.bpmn,answer_area_for_questionID_7,4.0
2,3452847.2995,3453447.251,599.9515,model-g3.bpmn;answer_area_for_questionID_7,3452851.466,model-g3.bpmn,answer_area_for_questionID_7,4.0
1,3018383.331,3018641.6085,258.2775,model-g3.bpmn;answer_area_for_questionID_9,3018470.794,model-g3.bpmn,answer_area_for_questionID_9,5.0
1,,,,model-g3.bpmn;answer_area_for_questionID_9,3018645.771,model-g3.bpmn,answer_area_for_questionID_9,5.0
1,3018691.62,3018791.6035,99.9835,model-g3.bpmn;title-for-questionID_9,3018695.805,model-g3.bpmn,title-for-questionID_9,5.0
1,,,,model-g3.bpmn;title-for-questionID_9,3018795.784,model-g3.bpmn,title-for-questionID_9,5.0
1,3018824.957,3019258.2255,433.2685,model-g3.bpmn;title-for-questionID_9,3018829.132,model-g3.bpmn,title-for-questionID_9,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3019262.4,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3019387.388,model-g3.bpmn,Process_1vj4efq,5.0
1,3019449.912,3019516.554,66.642,model-g3.bpmn;Process_1vj4efq,3019462.413,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3019520.765,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Activity_07i7xot,3019562.337,model-g3.bpmn,Activity_07i7xot,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3019687.323,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;title-for-questionID_9,3019862.366,model-g3.bpmn,title-for-questionID_9,5.0
1,3019899.8145,3020016.453,116.6385,model-g3.bpmn;nan,3019903.968,model-g3.bpmn,,5.0
1,,,,model-g3.bpmn;nan,3020020.618,model-g3.bpmn,,5.0
1,3020041.465,3020174.77,133.305,model-g3.bpmn;nan,3020045.617,model-g3.bpmn,,5.0
1,,,,model-g3.bpmn;nan,3020178.938,model-g3.bpmn,,5.0
1,3020199.7675,3020533.0765,333.309,model-g3.bpmn;nan,3020203.935,model-g3.bpmn,,5.0
1,,,,model-g3.bpmn;nan,3020537.259,model-g3.bpmn,,5.0
1,3020549.755,3020741.419,191.664,model-g3.bpmn;title-for-questionID_9,3020553.922,model-g3.bpmn,title-for-questionID_9,5.0
1,,,,model-g3.bpmn;nan,3020745.601,model-g3.bpmn,,5.0
1,3020783.0545,3021166.3265,383.272,model-g3.bpmn;nan,3020787.23,model-g3.bpmn,,5.0
1,,,,model-g3.bpmn;title-for-questionID_9,3021170.49,model-g3.bpmn,title-for-questionID_9,5.0
1,3021183.0185,3021382.9675,199.949,model-g3.bpmn;title-for-questionID_9,3021187.186,model-g3.bpmn,title-for-questionID_9,5.0
1,,,,model-g3.bpmn;title-for-questionID_9,3021387.133,model-g3.bpmn,title-for-questionID_9,5.0
1,3021407.993,3021582.993,175.0,model-g3.bpmn;nan,3021412.158,model-g3.bpmn,,5.0
1,,,,model-g3.bpmn;nan,3021587.139,model-g3.bpmn,,5.0
1,3021591.291,3021774.5885,183.2975,model-g3.bpmn;title-for-questionID_9,3021595.443,model-g3.bpmn,title-for-questionID_9,5.0
1,,,,model-g3.bpmn;title-for-questionID_9,3021778.755,model-g3.bpmn,title-for-questionID_9,5.0
1,3021791.2545,3021932.92,141.6655,model-g3.bpmn;title-for-questionID_9,3021795.42,model-g3.bpmn,title-for-questionID_9,5.0
1,,,,model-g3.bpmn;nan,3021937.101,model-g3.bpmn,,5.0
1,3021949.5855,3022432.892,483.3065,model-g3.bpmn;title-for-questionID_9,3021953.766,model-g3.bpmn,title-for-questionID_9,5.0
1,,,,model-g3.bpmn;nan,3022437.092,model-g3.bpmn,,5.0
1,,,,model-g3.bpmn;nan,3022470.373,model-g3.bpmn,,5.0
1,3022474.5255,3022724.5405,250.015,model-g3.bpmn;nan,3022478.678,model-g3.bpmn,,5.0
1,,,,model-g3.bpmn;title-for-questionID_9,3022728.704,model-g3.bpmn,title-for-questionID_9,5.0
1,3022741.1965,3022924.4755,183.279,model-g3.bpmn;nan,3022745.315,model-g3.bpmn,,5.0
1,,,,model-g3.bpmn;nan,3022928.655,model-g3.bpmn,,5.0
1,3022949.458,3023157.7685,208.3105,model-g3.bpmn;nan,3022953.623,model-g3.bpmn,,5.0
1,,,,model-g3.bpmn;title-for-questionID_9,3023161.937,model-g3.bpmn,title-for-questionID_9,5.0
1,3023191.1275,3023457.754,266.6265,model-g3.bpmn;title-for-questionID_9,3023195.292,model-g3.bpmn,title-for-questionID_9,5.0
1,,,,model-g3.bpmn;title-for-questionID_9,3023461.912,model-g3.bpmn,title-for-questionID_9,5.0
1,3023474.414,3023649.397,174.983,model-g3.bpmn;nan,3023478.595,model-g3.bpmn,,5.0
1,,,,model-g3.bpmn;title-for-questionID_9,3023653.573,model-g3.bpmn,title-for-questionID_9,5.0
1,3023666.0455,3023757.73,91.6845,model-g3.bpmn;title-for-questionID_9,3023670.212,model-g3.bpmn,title-for-questionID_9,5.0
1,,,,model-g3.bpmn;nan,3023761.897,model-g3.bpmn,,5.0
1,3023791.0305,3024016.0405,225.01,model-g3.bpmn;nan,3023795.196,model-g3.bpmn,,5.0
1,3024024.369,3024407.651,383.282,model-g3.bpmn;title-for-questionID_9,3024028.533,model-g3.bpmn,title-for-questionID_9,5.0
1,,,,model-g3.bpmn;title-for-questionID_9,3024411.806,model-g3.bpmn,title-for-questionID_9,5.0
1,3024432.648,3024582.64,149.992,model-g3.bpmn;title-for-questionID_9,3024436.803,model-g3.bpmn,title-for-questionID_9,5.0
1,,,,model-g3.bpmn;title-for-questionID_9,3024586.806,model-g3.bpmn,title-for-questionID_9,5.0
1,3024607.6245,3025157.5455,549.921,model-g3.bpmn;title-for-questionID_9,3024611.806,model-g3.bpmn,title-for-questionID_9,5.0
1,,,,model-g3.bpmn;nan,3025161.713,model-g3.bpmn,,5.0
1,3025174.237,3025307.5615,133.3245,model-g3.bpmn;title-for-questionID_9,3025186.737,model-g3.bpmn,title-for-questionID_9,5.0
1,,,,model-g3.bpmn;title-for-questionID_9,3025311.723,model-g3.bpmn,title-for-questionID_9,5.0
1,3025332.5405,3025474.188,141.6475,model-g3.bpmn;title-for-questionID_9,3025345.076,model-g3.bpmn,title-for-questionID_9,5.0
1,,,,model-g3.bpmn;nan,3025478.35,model-g3.bpmn,,5.0
1,3025499.186,3025657.5025,158.3165,model-g3.bpmn;nan,3025503.344,model-g3.bpmn,,5.0
1,,,,model-g3.bpmn;title-for-questionID_9,3025661.656,model-g3.bpmn,title-for-questionID_9,5.0
1,3025682.5005,3025990.799,308.2985,model-g3.bpmn;title-for-questionID_9,3025686.653,model-g3.bpmn,title-for-questionID_9,5.0
1,,,,model-g3.bpmn;title-for-questionID_9,3025994.951,model-g3.bpmn,title-for-questionID_9,5.0
1,3026024.171,3026157.4635,133.2925,model-g3.bpmn;title-for-questionID_9,3026036.671,model-g3.bpmn,title-for-questionID_9,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3026161.633,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3026286.583,model-g3.bpmn,Process_1vj4efq,5.0
1,3026315.7735,3026407.436,91.6625,model-g3.bpmn;Process_1vj4efq,3026319.939,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3026411.569,model-g3.bpmn,Process_1vj4efq,5.0
1,3026490.7685,3026640.7415,149.973,model-g3.bpmn;Process_1vj4efq,3026494.961,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Activity_1ej1zwa,3026644.936,model-g3.bpmn,Activity_1ej1zwa,5.0
1,,,,model-g3.bpmn;Activity_1ej1zwa,3026744.923,model-g3.bpmn,Activity_1ej1zwa,5.0
1,3026765.706,3026865.739,100.033,model-g3.bpmn;Activity_1ej1zwa,3026769.88,model-g3.bpmn,Activity_1ej1zwa,5.0
1,,,,model-g3.bpmn;Activity_1ej1zwa,3026869.871,model-g3.bpmn,Activity_1ej1zwa,5.0
1,,,,model-g3.bpmn;Activity_1ej1zwa,3026886.52,model-g3.bpmn,Activity_1ej1zwa,5.0
1,,,,model-g3.bpmn;Gateway_0n5yto4,3026919.859,model-g3.bpmn,Gateway_0n5yto4,5.0
1,3026932.358,3027082.363,150.005,model-g3.bpmn;Gateway_0n5yto4,3026936.514,model-g3.bpmn,Gateway_0n5yto4,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3027086.525,model-g3.bpmn,Process_1vj4efq,5.0
1,3027140.664,3027307.302,166.638,model-g3.bpmn;Process_1vj4efq,3027144.838,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3027311.468,model-g3.bpmn,Process_1vj4efq,5.0
1,3027315.6485,3027490.6295,174.981,model-g3.bpmn;Gateway_1gtaesr,3027319.829,model-g3.bpmn,Gateway_1gtaesr,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3027494.81,model-g3.bpmn,Process_1vj4efq,5.0
1,3027573.959,3027657.3035,83.3445,model-g3.bpmn;Activity_0blwcvj,3027578.135,model-g3.bpmn,Activity_0blwcvj,5.0
1,,,,model-g3.bpmn;Activity_0blwcvj,3027661.511,model-g3.bpmn,Activity_0blwcvj,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3027703.12,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Gateway_00v61zr,3027736.478,model-g3.bpmn,Gateway_00v61zr,5.0
1,3027740.6165,3027832.251,91.6345,model-g3.bpmn;Gateway_00v61zr,3027744.755,model-g3.bpmn,Gateway_00v61zr,5.0
1,,,,model-g3.bpmn;Gateway_00v61zr,3027836.423,model-g3.bpmn,Gateway_00v61zr,5.0
1,3027840.5845,3027932.232,91.6475,model-g3.bpmn;Process_1vj4efq,3027844.746,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3027936.398,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3028003.087,model-g3.bpmn,Process_1vj4efq,5.0
1,3028098.8855,3028182.272,83.3865,model-g3.bpmn;Process_1vj4efq,3028103.05,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3028186.401,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3028228.06,model-g3.bpmn,Process_1vj4efq,5.0
1,3028423.863,3028507.221,83.358,model-g3.bpmn;Activity_07i7xot,3028428.013,model-g3.bpmn,Activity_07i7xot,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3028511.349,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;nan,3028528.031,model-g3.bpmn,,5.0
1,,,,model-g3.bpmn;answer_area_for_questionID_9,3028669.682,model-g3.bpmn,answer_area_for_questionID_9,5.0
1,3028715.489,3028823.82,108.331,model-g3.bpmn;title-for-questionID_9,3028719.651,model-g3.bpmn,title-for-questionID_9,5.0
1,,,,model-g3.bpmn;title-for-questionID_9,3028828.0,model-g3.bpmn,title-for-questionID_9,5.0
1,3028857.1385,3028932.163,75.0245,model-g3.bpmn;answer_area_for_questionID_9,3028861.31,model-g3.bpmn,answer_area_for_questionID_9,5.0
1,,,,model-g3.bpmn;title-for-questionID_9,3028936.344,model-g3.bpmn,title-for-questionID_9,5.0
1,,,,model-g3.bpmn;title-for-questionID_9,3029011.308,model-g3.bpmn,title-for-questionID_9,5.0
1,3029040.4775,3029190.4435,149.966,model-g3.bpmn;title-for-questionID_9,3029044.653,model-g3.bpmn,title-for-questionID_9,5.0
1,,,,model-g3.bpmn;title-for-questionID_9,3029194.613,model-g3.bpmn,title-for-questionID_9,5.0
1,3029215.446,3029440.415,224.969,model-g3.bpmn;title-for-questionID_9,3029219.619,model-g3.bpmn,title-for-questionID_9,5.0
1,,,,model-g3.bpmn;nan,3029444.58,model-g3.bpmn,,5.0
1,3029457.0635,3029648.723,191.6595,model-g3.bpmn;nan,3029461.227,model-g3.bpmn,,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3029652.875,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3029752.864,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3029861.182,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3029877.851,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3029902.845,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3029969.563,model-g3.bpmn,Process_1vj4efq,5.0
1,3030023.6835,3030107.0205,83.337,model-g3.bpmn;Process_1vj4efq,3030027.834,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3030111.215,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3030161.149,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3030186.147,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3030211.173,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3030294.503,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3030344.468,model-g3.bpmn,Process_1vj4efq,5.0
1,3030365.327,3030548.645,183.318,model-g3.bpmn;Process_1vj4efq,3030369.499,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3030552.814,model-g3.bpmn,Process_1vj4efq,5.0
1,3030623.6135,3030706.954,83.3405,model-g3.bpmn;Process_1vj4efq,3030627.793,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Activity_1n2gw4r,3030711.12,model-g3.bpmn,Activity_1n2gw4r,5.0
1,3030715.287,3031115.227,399.94,model-g3.bpmn;Activity_1n2gw4r,3030719.454,model-g3.bpmn,Activity_1n2gw4r,5.0
1,,,,model-g3.bpmn;Activity_1n2gw4r,3031119.411,model-g3.bpmn,Activity_1n2gw4r,5.0
1,,,,model-g3.bpmn;Activity_1n2gw4r,3031152.733,model-g3.bpmn,Activity_1n2gw4r,5.0
1,,,,model-g3.bpmn;Activity_1n2gw4r,3031211.031,model-g3.bpmn,Activity_1n2gw4r,5.0
1,,,,model-g3.bpmn;Activity_1n2gw4r,3031227.779,model-g3.bpmn,Activity_1n2gw4r,5.0
1,,,,model-g3.bpmn;Flow_0v6003e,3031277.691,model-g3.bpmn,Flow_0v6003e,5.0
1,,,,model-g3.bpmn;Activity_1n2gw4r,3031327.747,model-g3.bpmn,Activity_1n2gw4r,5.0
1,3031348.539,3031423.53,74.991,model-g3.bpmn;Activity_1n2gw4r,3031352.696,model-g3.bpmn,Activity_1n2gw4r,5.0
1,,,,model-g3.bpmn;Activity_1n2gw4r,3031427.689,model-g3.bpmn,Activity_1n2gw4r,5.0
1,3031440.181,3031523.521,83.34,model-g3.bpmn;Activity_1n2gw4r,3031444.342,model-g3.bpmn,Activity_1n2gw4r,5.0
1,,,,model-g3.bpmn;Activity_1n2gw4r,3031527.663,model-g3.bpmn,Activity_1n2gw4r,5.0
1,3031531.8425,3031598.4985,66.656,model-g3.bpmn;Activity_1n2gw4r,3031536.022,model-g3.bpmn,Activity_1n2gw4r,5.0
1,,,,model-g3.bpmn;Activity_1n2gw4r,3031602.669,model-g3.bpmn,Activity_1n2gw4r,5.0
1,3031606.88,3031881.7905,274.9105,model-g3.bpmn;Process_1vj4efq,3031611.091,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3031885.956,model-g3.bpmn,Process_1vj4efq,5.0
1,3031931.8165,3032156.771,224.9545,model-g3.bpmn;Process_1vj4efq,3031935.979,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3032160.935,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Gateway_1qcj7op,3032210.946,model-g3.bpmn,Gateway_1qcj7op,5.0
1,3032223.418,3033314.9625,1091.5445,model-g3.bpmn;Activity_08021wt,3032227.585,model-g3.bpmn,Activity_08021wt,5.0
1,,,,model-g3.bpmn;Activity_08021wt,3033319.13,model-g3.bpmn,Activity_08021wt,5.0
1,3033339.961,3033423.298,83.337,model-g3.bpmn;Process_1vj4efq,3033344.128,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3033427.45,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3033485.813,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Activity_01ecpbr,3033502.442,model-g3.bpmn,Activity_01ecpbr,5.0
1,3033531.605,3033806.5885,274.9835,model-g3.bpmn;Activity_01ecpbr,3033544.103,model-g3.bpmn,Activity_01ecpbr,5.0
1,,,,model-g3.bpmn;Activity_01ecpbr,3033810.751,model-g3.bpmn,Activity_01ecpbr,5.0
1,,,,model-g3.bpmn;Activity_08021wt,3033869.096,model-g3.bpmn,Activity_08021wt,5.0
1,3033873.2665,3034139.8865,266.62,model-g3.bpmn;Activity_08021wt,3033877.437,model-g3.bpmn,Activity_08021wt,5.0
1,,,,model-g3.bpmn;Activity_08021wt,3034144.043,model-g3.bpmn,Activity_08021wt,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3034169.064,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;nan,3034302.389,model-g3.bpmn,,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3034319.045,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3034410.675,model-g3.bpmn,Process_1vj4efq,5.0
1,3034414.848,3034498.2205,83.3725,model-g3.bpmn;Process_1vj4efq,3034419.021,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3034502.415,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3034594.015,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3034652.316,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3034793.989,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3034852.293,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Activity_08021wt,3034885.621,model-g3.bpmn,Activity_08021wt,5.0
1,,,,model-g3.bpmn;Activity_08021wt,3034927.284,model-g3.bpmn,Activity_08021wt,5.0
1,,,,model-g3.bpmn;Activity_08021wt,3034943.946,model-g3.bpmn,Activity_08021wt,5.0
1,3034956.477,3035023.1355,66.6585,model-g3.bpmn;Activity_08021wt,3034960.644,model-g3.bpmn,Activity_08021wt,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3035027.303,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Flow_175jee6,3035043.971,model-g3.bpmn,Flow_175jee6,5.0
1,,,,model-g3.bpmn;Gateway_0aumggf,3035110.624,model-g3.bpmn,Gateway_0aumggf,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3035193.929,model-g3.bpmn,Process_1vj4efq,5.0
1,3035206.4225,3035448.0875,241.665,model-g3.bpmn;Process_1vj4efq,3035210.587,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3035452.254,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3035560.575,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3035668.894,model-g3.bpmn,Process_1vj4efq,5.0
1,3035673.0635,3035748.0535,74.99,model-g3.bpmn;Process_1vj4efq,3035685.572,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Flow_0xkc36h,3035752.219,model-g3.bpmn,Flow_0xkc36h,5.0
1,3035806.389,3035889.6735,83.2845,model-g3.bpmn;Gateway_00v61zr,3035810.547,model-g3.bpmn,Gateway_00v61zr,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3035893.839,model-g3.bpmn,Process_1vj4efq,5.0
1,3035931.3665,3036073.0455,141.679,model-g3.bpmn;Process_1vj4efq,3035935.532,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3036077.22,model-g3.bpmn,Process_1vj4efq,5.0
1,3036098.038,3036739.6565,641.6185,model-g3.bpmn;Process_1vj4efq,3036102.157,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Activity_0blwcvj,3036743.867,model-g3.bpmn,Activity_0blwcvj,5.0
1,3036781.2575,3036872.9185,91.661,model-g3.bpmn;Gateway_0o2dbwg,3036785.439,model-g3.bpmn,Gateway_0o2dbwg,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3036877.105,model-g3.bpmn,Process_1vj4efq,5.0
1,3036906.245,3037056.215,149.97,model-g3.bpmn;Process_1vj4efq,3036910.393,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Activity_0blwcvj,3037060.376,model-g3.bpmn,Activity_0blwcvj,5.0
1,,,,model-g3.bpmn;Gateway_00v61zr,3037160.488,model-g3.bpmn,Gateway_00v61zr,5.0
1,3037181.199,3037414.527,233.328,model-g3.bpmn;Process_1vj4efq,3037185.363,model-g3.bpmn,Process_1vj4efq,5.0
1,,,,model-g3.bpmn;Process_1vj4efq,3037418.703,model-g3.bpmn,Process_1vj4efq,5.0
