participant,Fixation Start,Fixation End,Fixation Duration,tabName_element,Timestamp,tabName,element,taskId
KP1-no,6929380.487,6929447.1355,66.6485,F3_Store_Container_Temporarily.bpmn;nan,6929384.647,F3_Store_Container_Temporarily.bpmn,,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,6929451.303,F3_Store_Container_Temporarily.bpmn,,25.0
KP1-no,6929463.848,6929538.823,74.975,F3_Store_Container_Temporarily.bpmn;nan,6929467.958,F3_Store_Container_Temporarily.bpmn,,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,6929543.026,F3_Store_Container_Temporarily.bpmn,,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,6929592.948,F3_Store_Container_Temporarily.bpmn,,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,6929643.002,F3_Store_Container_Temporarily.bpmn,,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,6929659.607,F3_Store_Container_Temporarily.bpmn,,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,6929842.944,F3_Store_Container_Temporarily.bpmn,,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;answer_area_for_questionID_25,6930017.923,F3_Store_Container_Temporarily.bpmn,answer_area_for_questionID_25,25.0
KP1-no,6930022.08,6930088.724,66.644,F3_Store_Container_Temporarily.bpmn;answer_area_for_questionID_25,6930026.237,F3_Store_Container_Temporarily.bpmn,answer_area_for_questionID_25,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;answer_area_for_questionID_25,6930092.89,F3_Store_Container_Temporarily.bpmn,answer_area_for_questionID_25,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,6930134.623,F3_Store_Container_Temporarily.bpmn,,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,6930217.95,F3_Store_Container_Temporarily.bpmn,,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,6930234.541,F3_Store_Container_Temporarily.bpmn,,25.0
KP1-no,6930288.7025,6930413.6925,124.99,F3_Store_Container_Temporarily.bpmn;nan,6930292.868,F3_Store_Container_Temporarily.bpmn,,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,6930417.861,F3_Store_Container_Temporarily.bpmn,,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,6930434.608,F3_Store_Container_Temporarily.bpmn,,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,6930484.533,F3_Store_Container_Temporarily.bpmn,,25.0
KP1-no,6930530.3935,6930597.0235,66.63,F3_Store_Container_Temporarily.bpmn;title-for-questionID_25,6930534.509,F3_Store_Container_Temporarily.bpmn,title-for-questionID_25,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,6930609.525,F3_Store_Container_Temporarily.bpmn,,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,6930701.184,F3_Store_Container_Temporarily.bpmn,,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,6930717.826,F3_Store_Container_Temporarily.bpmn,,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,6930767.817,F3_Store_Container_Temporarily.bpmn,,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,6930842.807,F3_Store_Container_Temporarily.bpmn,,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;title-for-questionID_25,6930892.8,F3_Store_Container_Temporarily.bpmn,title-for-questionID_25,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;title-for-questionID_25,6930909.502,F3_Store_Container_Temporarily.bpmn,title-for-questionID_25,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;title-for-questionID_25,6930951.173,F3_Store_Container_Temporarily.bpmn,title-for-questionID_25,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,6931076.116,F3_Store_Container_Temporarily.bpmn,,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,6931117.776,F3_Store_Container_Temporarily.bpmn,,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,6931167.793,F3_Store_Container_Temporarily.bpmn,,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,6931217.762,F3_Store_Container_Temporarily.bpmn,,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Activity_00lcg2a,6931301.202,F3_Store_Container_Temporarily.bpmn,Activity_00lcg2a,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Activity_1fpjp2l,6931359.433,F3_Store_Container_Temporarily.bpmn,Activity_1fpjp2l,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Flow_0a9awog,6931401.09,F3_Store_Container_Temporarily.bpmn,Flow_0a9awog,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Process_1jt1th5,6931467.738,F3_Store_Container_Temporarily.bpmn,Process_1jt1th5,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Gateway_109ky1m,6931484.444,F3_Store_Container_Temporarily.bpmn,Gateway_109ky1m,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Gateway_109ky1m,6931501.084,F3_Store_Container_Temporarily.bpmn,Gateway_109ky1m,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Gateway_109ky1m,6931517.734,F3_Store_Container_Temporarily.bpmn,Gateway_109ky1m,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Process_1jt1th5,6931601.067,F3_Store_Container_Temporarily.bpmn,Process_1jt1th5,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Process_1jt1th5,6931626.053,F3_Store_Container_Temporarily.bpmn,Process_1jt1th5,25.0
KP1-no,6931655.25,6932913.4125,1258.1625,F3_Store_Container_Temporarily.bpmn;Activity_00lcg2a,6931659.438,F3_Store_Container_Temporarily.bpmn,Activity_00lcg2a,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Activity_00lcg2a,6932917.578,F3_Store_Container_Temporarily.bpmn,Activity_00lcg2a,25.0
KP1-no,6932930.074,6933013.4765,83.4025,F3_Store_Container_Temporarily.bpmn;Activity_00lcg2a,6932934.241,F3_Store_Container_Temporarily.bpmn,Activity_00lcg2a,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Activity_00lcg2a,6933017.631,F3_Store_Container_Temporarily.bpmn,Activity_00lcg2a,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Activity_00lcg2a,6933067.557,F3_Store_Container_Temporarily.bpmn,Activity_00lcg2a,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,6933242.646,F3_Store_Container_Temporarily.bpmn,,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,6933292.539,F3_Store_Container_Temporarily.bpmn,,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;title-for-questionID_25,6933392.523,F3_Store_Container_Temporarily.bpmn,title-for-questionID_25,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;answer_area_for_questionID_25,6933492.563,F3_Store_Container_Temporarily.bpmn,answer_area_for_questionID_25,25.0
KP1-no,6933546.6985,6933621.691,74.9925,F3_Store_Container_Temporarily.bpmn;title-for-questionID_25,6933550.893,F3_Store_Container_Temporarily.bpmn,title-for-questionID_25,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;title-for-questionID_25,6933625.886,F3_Store_Container_Temporarily.bpmn,title-for-questionID_25,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;title-for-questionID_25,6933684.157,F3_Store_Container_Temporarily.bpmn,title-for-questionID_25,25.0
KP1-no,6933713.3715,6933846.6365,133.265,F3_Store_Container_Temporarily.bpmn;title-for-questionID_25,6933717.485,F3_Store_Container_Temporarily.bpmn,title-for-questionID_25,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;answer_area_for_questionID_25,6933850.804,F3_Store_Container_Temporarily.bpmn,answer_area_for_questionID_25,25.0
KP1-no,6933855.0075,6933946.6265,91.619,F3_Store_Container_Temporarily.bpmn;answer_area_for_questionID_25,6933859.211,F3_Store_Container_Temporarily.bpmn,answer_area_for_questionID_25,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;title-for-questionID_25,6933950.792,F3_Store_Container_Temporarily.bpmn,title-for-questionID_25,25.0
KP1-no,6933980.0035,6934104.9915,124.988,F3_Store_Container_Temporarily.bpmn;title-for-questionID_25,6933984.123,F3_Store_Container_Temporarily.bpmn,title-for-questionID_25,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;title-for-questionID_25,6934109.109,F3_Store_Container_Temporarily.bpmn,title-for-questionID_25,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;title-for-questionID_25,6934192.432,F3_Store_Container_Temporarily.bpmn,title-for-questionID_25,25.0
KP1-no,6934213.3195,6934321.5845,108.265,F3_Store_Container_Temporarily.bpmn;answer_area_for_questionID_25,6934217.518,F3_Store_Container_Temporarily.bpmn,answer_area_for_questionID_25,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;answer_area_for_questionID_25,6934325.749,F3_Store_Container_Temporarily.bpmn,answer_area_for_questionID_25,25.0
KP1-no,6934329.9165,6934429.9185,100.002,F3_Store_Container_Temporarily.bpmn;answer_area_for_questionID_25,6934334.084,F3_Store_Container_Temporarily.bpmn,answer_area_for_questionID_25,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;answer_area_for_questionID_25,6934434.098,F3_Store_Container_Temporarily.bpmn,answer_area_for_questionID_25,25.0
KP1-no,6934479.904,6934663.2645,183.3605,F3_Store_Container_Temporarily.bpmn;answer_area_for_questionID_25,6934484.075,F3_Store_Container_Temporarily.bpmn,answer_area_for_questionID_25,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;answer_area_for_questionID_25,6934667.471,F3_Store_Container_Temporarily.bpmn,answer_area_for_questionID_25,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Activity_1fpjp2l,6934842.36,F3_Store_Container_Temporarily.bpmn,Activity_1fpjp2l,25.0
KP1-no,6934854.864,6934946.5185,91.6545,F3_Store_Container_Temporarily.bpmn;Activity_1fpjp2l,6934859.027,F3_Store_Container_Temporarily.bpmn,Activity_1fpjp2l,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Activity_1fpjp2l,6934950.69,F3_Store_Container_Temporarily.bpmn,Activity_1fpjp2l,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Activity_1fpjp2l,6935000.685,F3_Store_Container_Temporarily.bpmn,Activity_1fpjp2l,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Activity_1fpjp2l,6935017.381,F3_Store_Container_Temporarily.bpmn,Activity_1fpjp2l,25.0
KP1-no,6935029.8405,6935113.1685,83.328,F3_Store_Container_Temporarily.bpmn;Activity_1fpjp2l,6935034.01,F3_Store_Container_Temporarily.bpmn,Activity_1fpjp2l,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Activity_1fpjp2l,6935117.337,F3_Store_Container_Temporarily.bpmn,Activity_1fpjp2l,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Activity_1fpjp2l,6935167.343,F3_Store_Container_Temporarily.bpmn,Activity_1fpjp2l,25.0
KP1-no,6935179.85,6935263.1865,83.3365,F3_Store_Container_Temporarily.bpmn;Activity_1fpjp2l,6935184.019,F3_Store_Container_Temporarily.bpmn,Activity_1fpjp2l,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Activity_1fpjp2l,6935267.385,F3_Store_Container_Temporarily.bpmn,Activity_1fpjp2l,25.0
KP1-no,6935279.858,6935438.1385,158.2805,F3_Store_Container_Temporarily.bpmn;Process_1jt1th5,6935283.98,F3_Store_Container_Temporarily.bpmn,Process_1jt1th5,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Activity_1fpjp2l,6935442.292,F3_Store_Container_Temporarily.bpmn,Activity_1fpjp2l,25.0
KP1-no,6935454.8205,6935588.111,133.2905,F3_Store_Container_Temporarily.bpmn;Process_1jt1th5,6935459.015,F3_Store_Container_Temporarily.bpmn,Process_1jt1th5,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Process_1jt1th5,6935592.276,F3_Store_Container_Temporarily.bpmn,Process_1jt1th5,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Process_1jt1th5,6935667.29,F3_Store_Container_Temporarily.bpmn,Process_1jt1th5,25.0
KP1-no,6935696.4365,6935771.446,75.0095,F3_Store_Container_Temporarily.bpmn;Activity_1fpjp2l,6935700.599,F3_Store_Container_Temporarily.bpmn,Activity_1fpjp2l,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,6935800.651,F3_Store_Container_Temporarily.bpmn,,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,6935875.578,F3_Store_Container_Temporarily.bpmn,,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,6935908.91,F3_Store_Container_Temporarily.bpmn,,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,6935967.235,F3_Store_Container_Temporarily.bpmn,,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,6936017.228,F3_Store_Container_Temporarily.bpmn,,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;title-for-questionID_25,6936042.227,F3_Store_Container_Temporarily.bpmn,title-for-questionID_25,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;title-for-questionID_25,6936117.217,F3_Store_Container_Temporarily.bpmn,title-for-questionID_25,25.0
KP1-no,6936146.3815,6936229.706,83.3245,F3_Store_Container_Temporarily.bpmn;answer_area_for_questionID_25,6936150.549,F3_Store_Container_Temporarily.bpmn,answer_area_for_questionID_25,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;answer_area_for_questionID_25,6936233.874,F3_Store_Container_Temporarily.bpmn,answer_area_for_questionID_25,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;title-for-questionID_25,6936317.196,F3_Store_Container_Temporarily.bpmn,title-for-questionID_25,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;answer_area_for_questionID_25,6936367.193,F3_Store_Container_Temporarily.bpmn,answer_area_for_questionID_25,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;answer_area_for_questionID_25,6936383.859,F3_Store_Container_Temporarily.bpmn,answer_area_for_questionID_25,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;answer_area_for_questionID_25,6936408.853,F3_Store_Container_Temporarily.bpmn,answer_area_for_questionID_25,25.0
KP1-no,6936421.3975,6936504.6775,83.28,F3_Store_Container_Temporarily.bpmn;title-for-questionID_25,6936425.596,F3_Store_Container_Temporarily.bpmn,title-for-questionID_25,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,6936508.846,F3_Store_Container_Temporarily.bpmn,,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Activity_1fpjp2l,6936725.482,F3_Store_Container_Temporarily.bpmn,Activity_1fpjp2l,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Activity_1fpjp2l,6936792.141,F3_Store_Container_Temporarily.bpmn,Activity_1fpjp2l,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Activity_1fpjp2l,6936875.464,F3_Store_Container_Temporarily.bpmn,Activity_1fpjp2l,25.0
KP1-no,6936879.646,6936962.97,83.324,F3_Store_Container_Temporarily.bpmn;Activity_1fpjp2l,6936883.828,F3_Store_Container_Temporarily.bpmn,Activity_1fpjp2l,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Activity_1fpjp2l,6936967.119,F3_Store_Container_Temporarily.bpmn,Activity_1fpjp2l,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Activity_1fpjp2l,6937017.148,F3_Store_Container_Temporarily.bpmn,Activity_1fpjp2l,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Activity_1fpjp2l,6937108.812,F3_Store_Container_Temporarily.bpmn,Activity_1fpjp2l,25.0
KP1-no,6937129.612,6937271.2855,141.6735,F3_Store_Container_Temporarily.bpmn;Activity_1fpjp2l,6937133.778,F3_Store_Container_Temporarily.bpmn,Activity_1fpjp2l,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,6937275.484,F3_Store_Container_Temporarily.bpmn,,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,6937367.108,F3_Store_Container_Temporarily.bpmn,,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;question-area-for-questionID_25,6937475.397,F3_Store_Container_Temporarily.bpmn,question-area-for-questionID_25,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;question-area-for-questionID_25,6937517.158,F3_Store_Container_Temporarily.bpmn,question-area-for-questionID_25,25.0
KP1-no,6937554.576,6937787.8645,233.2885,F3_Store_Container_Temporarily.bpmn;question-area-for-questionID_25,6937567.065,F3_Store_Container_Temporarily.bpmn,question-area-for-questionID_25,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;next-button-area-in-questionID_25,6937792.029,F3_Store_Container_Temporarily.bpmn,next-button-area-in-questionID_25,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;next-button-area-in-questionID_25,6937825.433,F3_Store_Container_Temporarily.bpmn,next-button-area-in-questionID_25,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;next-button-area-in-questionID_25,6937842.097,F3_Store_Container_Temporarily.bpmn,next-button-area-in-questionID_25,25.0
KP1-no,6937896.2325,6938221.1765,324.944,F3_Store_Container_Temporarily.bpmn;next-button-area-in-questionID_25,6937900.407,F3_Store_Container_Temporarily.bpmn,next-button-area-in-questionID_25,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;answer_area_for_questionID_25,6938225.372,F3_Store_Container_Temporarily.bpmn,answer_area_for_questionID_25,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;answer_area_for_questionID_25,6938316.972,F3_Store_Container_Temporarily.bpmn,answer_area_for_questionID_25,25.0
KP1-no,6938337.808,6938446.121,108.313,F3_Store_Container_Temporarily.bpmn;answer_area_for_questionID_25,6938350.327,F3_Store_Container_Temporarily.bpmn,answer_area_for_questionID_25,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;answer_area_for_questionID_25,6938450.286,F3_Store_Container_Temporarily.bpmn,answer_area_for_questionID_25,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;option-answer-for-questionID_25_option_False,6938541.943,F3_Store_Container_Temporarily.bpmn,option-answer-for-questionID_25_option_False,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;option-answer-for-questionID_25_option_False,6938591.963,F3_Store_Container_Temporarily.bpmn,option-answer-for-questionID_25_option_False,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;answer_area_for_questionID_25,6938691.931,F3_Store_Container_Temporarily.bpmn,answer_area_for_questionID_25,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,6938808.644,F3_Store_Container_Temporarily.bpmn,,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;next-button-area-in-questionID_25,6939441.906,F3_Store_Container_Temporarily.bpmn,next-button-area-in-questionID_25,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;next-button-area-in-questionID_25,6939641.901,F3_Store_Container_Temporarily.bpmn,next-button-area-in-questionID_25,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;next-button-area-in-questionID_25,6939666.845,F3_Store_Container_Temporarily.bpmn,next-button-area-in-questionID_25,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,6939708.488,F3_Store_Container_Temporarily.bpmn,,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;next-button-area-in-questionID_25,6939750.251,F3_Store_Container_Temporarily.bpmn,next-button-area-in-questionID_25,25.0
KP1-no,6939762.642,6939920.991,158.349,F3_Store_Container_Temporarily.bpmn;nan,6939766.811,F3_Store_Container_Temporarily.bpmn,,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,6939925.127,F3_Store_Container_Temporarily.bpmn,,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Flow_0a9awog,6940100.103,F3_Store_Container_Temporarily.bpmn,Flow_0a9awog,25.0
KP1-no,6940112.602,6940204.263,91.661,F3_Store_Container_Temporarily.bpmn;Flow_0a9awog,6940116.769,F3_Store_Container_Temporarily.bpmn,Flow_0a9awog,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Flow_0a9awog,6940208.433,F3_Store_Container_Temporarily.bpmn,Flow_0a9awog,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Activity_1fpjp2l,6940233.432,F3_Store_Container_Temporarily.bpmn,Activity_1fpjp2l,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Process_1jt1th5,6940258.433,F3_Store_Container_Temporarily.bpmn,Process_1jt1th5,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Process_1jt1th5,6940275.083,F3_Store_Container_Temporarily.bpmn,Process_1jt1th5,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Process_1jt1th5,6940341.85,F3_Store_Container_Temporarily.bpmn,Process_1jt1th5,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Process_1jt1th5,6940400.074,F3_Store_Container_Temporarily.bpmn,Process_1jt1th5,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Gateway_109ky1m_label,6940441.733,F3_Store_Container_Temporarily.bpmn,Gateway_109ky1m_label,25.0
KP1-no,6940454.258,6940562.584,108.326,F3_Store_Container_Temporarily.bpmn;Process_1jt1th5,6940458.454,F3_Store_Container_Temporarily.bpmn,Process_1jt1th5,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Process_1jt1th5,6940633.45,F3_Store_Container_Temporarily.bpmn,Process_1jt1th5,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,6940733.366,F3_Store_Container_Temporarily.bpmn,,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Process_1jt1th5,6940841.687,F3_Store_Container_Temporarily.bpmn,Process_1jt1th5,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Process_1jt1th5,6940916.683,F3_Store_Container_Temporarily.bpmn,Process_1jt1th5,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Process_1jt1th5,6940950.006,F3_Store_Container_Temporarily.bpmn,Process_1jt1th5,25.0
KP1-no,6940970.8425,6941037.54,66.6975,F3_Store_Container_Temporarily.bpmn;Flow_0a9awog,6940975.002,F3_Store_Container_Temporarily.bpmn,Flow_0a9awog,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Flow_0a9awog_label,6941041.705,F3_Store_Container_Temporarily.bpmn,Flow_0a9awog_label,25.0
KP1-no,6941054.18,6941154.1505,99.9705,F3_Store_Container_Temporarily.bpmn;Gateway_109ky1m,6941058.365,F3_Store_Container_Temporarily.bpmn,Gateway_109ky1m,25.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Process_1jt1th5,6941158.314,F3_Store_Container_Temporarily.bpmn,Process_1jt1th5,25.0
KP1-no,6941229.1585,6941295.807,66.6485,F3_Store_Container_Temporarily.bpmn;Process_1jt1th5,6941241.645,F3_Store_Container_Temporarily.bpmn,Process_1jt1th5,25.0
KP1-no,6941229.1585,6941295.807,66.6485,F1_Offload_Container.bpmn;Activity_010rs8r,6941274.971,F1_Offload_Container.bpmn,Activity_010rs8r,26.0
KP1-no,,,,F1_Offload_Container.bpmn;Activity_010rs8r,6941299.968,F1_Offload_Container.bpmn,Activity_010rs8r,26.0
KP1-no,,,,F1_Offload_Container.bpmn;Activity_010rs8r,6941366.629,F1_Offload_Container.bpmn,Activity_010rs8r,26.0
KP1-no,,,,F1_Offload_Container.bpmn;Process_1jt1th5,6941458.353,F1_Offload_Container.bpmn,Process_1jt1th5,26.0
KP1-no,,,,F1_Offload_Container.bpmn;nan,6941624.997,F1_Offload_Container.bpmn,,26.0
KP1-no,,,,F1_Offload_Container.bpmn;nan,6941658.262,F1_Offload_Container.bpmn,,26.0
KP1-no,,,,F1_Offload_Container.bpmn;nan,6941674.927,F1_Offload_Container.bpmn,,26.0
KP1-no,,,,F1_Offload_Container.bpmn;nan,6941766.611,F1_Offload_Container.bpmn,,26.0
KP1-no,,,,F1_Offload_Container.bpmn;nan,6941816.579,F1_Offload_Container.bpmn,,26.0
KP1-no,,,,F1_Offload_Container.bpmn;nan,6941916.605,F1_Offload_Container.bpmn,,26.0
KP1-no,,,,F1_Offload_Container.bpmn;nan,6942041.555,F1_Offload_Container.bpmn,,26.0
KP1-no,,,,F1_Offload_Container.bpmn;nan,6942058.216,F1_Offload_Container.bpmn,,26.0
KP1-no,,,,F1_Offload_Container.bpmn;nan,6942116.546,F1_Offload_Container.bpmn,,26.0
KP1-no,6942254.05,6942362.3505,108.3005,F1_Offload_Container.bpmn;nan,6942258.225,F1_Offload_Container.bpmn,,26.0
